CAMID,file_url,hybrid_stat,split,zenodo_link,md5,subspecies,parent_subspecies_1,parent_subspecies_2,filename
CAM016732,https://zenodo.org/record/3082688/files/CAM016732_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,e36bffc52827d4b7d54a0600c7ccc4c6,9.0,,,CAM016732.jpg
CAM016733,https://zenodo.org/record/3082688/files/CAM016733_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,06ea5505f8f5e949f425840578f4e5f1,9.0,,,CAM016733.jpg
CAM016045,https://zenodo.org/record/3082688/files/CAM016045_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,cc9e451e8fa190d6041e00b34b584d2d,9.0,,,CAM016045.jpg
CAM016721,https://zenodo.org/record/3082688/files/CAM016721_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,26548b35e3998f0d66e54358cc509030,9.0,,,CAM016721.jpg
CAM016852,https://zenodo.org/record/3082688/files/CAM016852_d.JPG,hybrid,train,https://zenodo.org/record/3082688,525f0f99ee9f439485c732fd03be884d,,8.0,9.0,CAM016852.jpg
CAM016853,https://zenodo.org/record/3082688/files/CAM016853_d.JPG,hybrid,train,https://zenodo.org/record/3082688,c24e7fae9cd6f513004e6b9485c7a3d5,,8.0,9.0,CAM016853.jpg
CAM016855,https://zenodo.org/record/3082688/files/CAM016855_d.JPG,hybrid,train,https://zenodo.org/record/3082688,b71e9014b4625b73153034978941c613,,8.0,9.0,CAM016855.jpg
CAM017011,https://zenodo.org/record/3082688/files/CAM017011_d.JPG,hybrid,train,https://zenodo.org/record/3082688,320d340f4add55f55d3eeb4a39ba7855,,8.0,9.0,CAM017011.jpg
CAM017012,https://zenodo.org/record/3082688/files/CAM017012_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,0bbedb8f0e2b78f592ae2e11272cd2d8,8.0,,,CAM017012.jpg
CAM017013,https://zenodo.org/record/3082688/files/CAM017013_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,6f5140da836399b5c9b17303f8f35d6f,8.0,,,CAM017013.jpg
CAM017014,https://zenodo.org/record/3082688/files/CAM017014_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,a48c450919255b1cd965e5d242eaa142,8.0,,,CAM017014.jpg
CAM017015,https://zenodo.org/record/3082688/files/CAM017015_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,2bba304877eb2874b74300c7bd3dc499,8.0,,,CAM017015.jpg
CAM017984,https://zenodo.org/record/3082688/files/CAM017984_d.JPG,hybrid,train,https://zenodo.org/record/3082688,d91aa411b62a282209a6abbce8fd6f24,,8.0,9.0,CAM017984.jpg
CAM017016,https://zenodo.org/record/3082688/files/CAM017016_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,75b3b0bda8471559af410bc625bc6b11,8.0,,,CAM017016.jpg
CAM017983,https://zenodo.org/record/3082688/files/CAM017983_d.JPG,hybrid,train,https://zenodo.org/record/3082688,5d0b1800b3ac1fbee954c43380f9926e,,8.0,9.0,CAM017983.jpg
CAM017982,https://zenodo.org/record/3082688/files/CAM017982_d.JPG,hybrid,train,https://zenodo.org/record/3082688,1e0fce1d71dba4a3bb8f55b2170946a4,,8.0,9.0,CAM017982.jpg
CAM017020,https://zenodo.org/record/3082688/files/CAM017020_d.JPG,hybrid,train,https://zenodo.org/record/3082688,1105e5bb82242a971c1e2e012464d13f,,8.0,9.0,CAM017020.jpg
CAM017010,https://zenodo.org/record/3082688/files/CAM017010_d.JPG,hybrid,train,https://zenodo.org/record/3082688,0dfbdf43e0c3a5a275b7f05ec2315c85,,8.0,9.0,CAM017010.jpg
CAM017009,https://zenodo.org/record/3082688/files/CAM017009_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,1e185b06444103de0b9bdc3bbf92cc0d,8.0,,,CAM017009.jpg
CAM017008,https://zenodo.org/record/3082688/files/CAM017008_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,cc44d38186754c25044e9487f7a8cb22,8.0,,,CAM017008.jpg
CAM017007,https://zenodo.org/record/3082688/files/CAM017007_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,8c5be409cb835f5bb1cb041264a48cf5,8.0,,,CAM017007.jpg
CAM016979,https://zenodo.org/record/3082688/files/CAM016979_d.JPG,hybrid,train,https://zenodo.org/record/3082688,86d0a10d2c96dec4612c738de44298ea,,8.0,9.0,CAM016979.jpg
CAM016980,https://zenodo.org/record/3082688/files/CAM016980_d.JPG,hybrid,train,https://zenodo.org/record/3082688,c771afa86286771cdd7f0273c870da36,,8.0,9.0,CAM016980.jpg
CAM016981,https://zenodo.org/record/3082688/files/CAM016981_d.JPG,hybrid,train,https://zenodo.org/record/3082688,974feabfea8076d6494571d5426b0f36,,8.0,9.0,CAM016981.jpg
CAM016985,https://zenodo.org/record/3082688/files/CAM016985_d.JPG,hybrid,train,https://zenodo.org/record/3082688,6aa318e88a29f5aaed63ab933a63d93f,,8.0,9.0,CAM016985.jpg
CAM016986,https://zenodo.org/record/3082688/files/CAM016986_d.JPG,hybrid,train,https://zenodo.org/record/3082688,f90dcb96ff60fcad765426b957e3f98f,,8.0,9.0,CAM016986.jpg
CAM016987,https://zenodo.org/record/3082688/files/CAM016987_d.JPG,hybrid,train,https://zenodo.org/record/3082688,495c307209c097564d9dda17e55ff64a,,8.0,9.0,CAM016987.jpg
CAM016995,https://zenodo.org/record/3082688/files/CAM016995_d.JPG,hybrid,train,https://zenodo.org/record/3082688,cc2f18f3eac4c58c1d82aa06dffe6eee,,8.0,9.0,CAM016995.jpg
CAM017021,https://zenodo.org/record/3082688/files/CAM017021_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,e75fb8bab93aedcd95c659dc4fbf52a3,8.0,,,CAM017021.jpg
CAM016996,https://zenodo.org/record/3082688/files/CAM016996_d.JPG,hybrid,train,https://zenodo.org/record/3082688,af79b7f227ba1854a2e5120672cb2bfa,,8.0,9.0,CAM016996.jpg
CAM016999,https://zenodo.org/record/3082688/files/CAM016999_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,9300b4c1e6f40bb0bc41550c9e475049,8.0,,,CAM016999.jpg
CAM017006,https://zenodo.org/record/3082688/files/CAM017006_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,4d224e9d1e8226baa7b4f4aea9cf8093,8.0,,,CAM017006.jpg
CAM017024,https://zenodo.org/record/3082688/files/CAM017024_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,a490be49f763d7a466c837aec0e6daf5,8.0,,,CAM017024.jpg
CAM017026,https://zenodo.org/record/3082688/files/CAM017026_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,4782c5e7c8be127bedf89505317d825f,8.0,,,CAM017026.jpg
CAM017027,https://zenodo.org/record/3082688/files/CAM017027_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,2a9eecc30ccfa63741714e94fc2ee5f9,8.0,,,CAM017027.jpg
CAM016973,https://zenodo.org/record/3082688/files/CAM016973_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,c9eb5e6f4451b412ea5db62fe9f0381b,8.0,,,CAM016973.jpg
CAM016882,https://zenodo.org/record/3082688/files/CAM016882_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,89a8ccc78d817c6193fe46cdbbdcbad3,9.0,,,CAM016882.jpg
CAM016883,https://zenodo.org/record/3082688/files/CAM016883_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,7b2004ff243a9578d1d1e777fdd56f49,9.0,,,CAM016883.jpg
CAM016884,https://zenodo.org/record/3082688/files/CAM016884_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,cabe68a15861b1d6d7020674f7863955,9.0,,,CAM016884.jpg
CAM016885,https://zenodo.org/record/3082688/files/CAM016885_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,bbf2cc3ba872679851103ba76b50ecfe,9.0,,,CAM016885.jpg
CAM016886,https://zenodo.org/record/3082688/files/CAM016886_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,23c4de4dd384f612da7cd7f4111f935b,9.0,,,CAM016886.jpg
CAM016887,https://zenodo.org/record/3082688/files/CAM016887_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,825dea189753d69788317f64ec29cbe5,9.0,,,CAM016887.jpg
CAM016888,https://zenodo.org/record/3082688/files/CAM016888_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,2a4ea04a944bc3106c55ccb87dbee309,9.0,,,CAM016888.jpg
CAM016889,https://zenodo.org/record/3082688/files/CAM016889_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,b5be558388f81a5baee7a751c5ec255d,9.0,,,CAM016889.jpg
CAM016890,https://zenodo.org/record/3082688/files/CAM016890_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,961ea10f630fa0d951b6c57ba6d30c96,9.0,,,CAM016890.jpg
CAM016891,https://zenodo.org/record/3082688/files/CAM016891_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,2087046a052ce64ad8672ea29c11a3d4,9.0,,,CAM016891.jpg
CAM016892,https://zenodo.org/record/3082688/files/CAM016892_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,71e469a1c2653b9812d875598db724ee,9.0,,,CAM016892.jpg
CAM016893,https://zenodo.org/record/3082688/files/CAM016893_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,fe77f8f1638e27b7d4f1fafb45a8755c,9.0,,,CAM016893.jpg
CAM016894,https://zenodo.org/record/3082688/files/CAM016894_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,8160b67275341e0d7a3f22d7e47d8d14,9.0,,,CAM016894.jpg
CAM016895,https://zenodo.org/record/3082688/files/CAM016895_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,651662e4aa3d340f5b189a120b652a7c,9.0,,,CAM016895.jpg
CAM016896,https://zenodo.org/record/3082688/files/CAM016896_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,b9461806788a28b852ba0dac178ce8ef,9.0,,,CAM016896.jpg
CAM016897,https://zenodo.org/record/3082688/files/CAM016897_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,cc7c0adfa80c51f6802c9a131e3606f4,9.0,,,CAM016897.jpg
CAM016898,https://zenodo.org/record/3082688/files/CAM016898_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,05add07a52ca33fb1b471e9df8a2b2bb,9.0,,,CAM016898.jpg
CAM016881,https://zenodo.org/record/3082688/files/CAM016881_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,8a707a8de0dc67217c2e32c3594efe3f,9.0,,,CAM016881.jpg
CAM016880,https://zenodo.org/record/3082688/files/CAM016880_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,0fdf684ee9fe8e0b2f233ec577a61dc8,9.0,,,CAM016880.jpg
CAM016879,https://zenodo.org/record/3082688/files/CAM016879_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,bd47675a33cdd062af517ceacce26981,9.0,,,CAM016879.jpg
CAM016878,https://zenodo.org/record/3082688/files/CAM016878_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,5d239c86190300f94d22eb71b92f2e94,9.0,,,CAM016878.jpg
CAM016899,https://zenodo.org/record/3082688/files/CAM016899_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,f651f0c4b70ae9122f635319403ed386,9.0,,,CAM016899.jpg
CAM016871,https://zenodo.org/record/3082688/files/CAM016871_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,e44041851a5810777d85bf4e509aa00d,9.0,,,CAM016871.jpg
CAM016872,https://zenodo.org/record/3082688/files/CAM016872_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,d6c87f97d50a14210b486c96be498349,9.0,,,CAM016872.jpg
CAM016873,https://zenodo.org/record/3082688/files/CAM016873_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,8b768722121919d0337570fbebdeb488,9.0,,,CAM016873.jpg
CAM016874,https://zenodo.org/record/3082688/files/CAM016874_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,096c1d32d26e20e4d944da6c1e8536d3,9.0,,,CAM016874.jpg
CAM016875,https://zenodo.org/record/3082688/files/CAM016875_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,d6fbc16d8c7b82f311baacc196b8c611,9.0,,,CAM016875.jpg
CAM016876,https://zenodo.org/record/3082688/files/CAM016876_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,93607079d72913f9877e238f9782af79,9.0,,,CAM016876.jpg
CAM016877,https://zenodo.org/record/3082688/files/CAM016877_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,644cfe797fc44cb984b67ae6a9338d28,9.0,,,CAM016877.jpg
CAM016900,https://zenodo.org/record/3082688/files/CAM016900_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,eaeb3626dab7c107730d4db4911e0d3c,9.0,,,CAM016900.jpg
CAM016901,https://zenodo.org/record/3082688/files/CAM016901_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,f287288c87f03fc5b45e761e9da39b88,9.0,,,CAM016901.jpg
CAM016902,https://zenodo.org/record/3082688/files/CAM016902_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,49944ca652665a0c0adb01ce8d1424e3,9.0,,,CAM016902.jpg
CAM016925,https://zenodo.org/record/3082688/files/CAM016925_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,c4d313615da6273a545f233fb24afab1,9.0,,,CAM016925.jpg
CAM016926,https://zenodo.org/record/3082688/files/CAM016926_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,f7c973d3d6a3996e82128be82b90073f,9.0,,,CAM016926.jpg
CAM016938,https://zenodo.org/record/3082688/files/CAM016938_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,d3c2164164dd8c62300079197e3c8529,8.0,,,CAM016938.jpg
CAM016953,https://zenodo.org/record/3082688/files/CAM016953_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,27147c5285be58f8d627580124c4d87e,8.0,,,CAM016953.jpg
CAM016957,https://zenodo.org/record/3082688/files/CAM016957_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,90d65bfe6cbaa08145aeb1e98a1b66c9,8.0,,,CAM016957.jpg
CAM016962,https://zenodo.org/record/3082688/files/CAM016962_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,ab68eaa7df9801aec9141cfa43d927f1,8.0,,,CAM016962.jpg
CAM016963,https://zenodo.org/record/3082688/files/CAM016963_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,8475d3aa8f3752743cadeaaa591f8463,8.0,,,CAM016963.jpg
CAM016921,https://zenodo.org/record/3082688/files/CAM016921_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,fb790d5aa9944cbf236e106a315360a8,9.0,,,CAM016921.jpg
CAM016903,https://zenodo.org/record/3082688/files/CAM016903_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,89a5df1c1f4a2c3749511443e72bdbed,9.0,,,CAM016903.jpg
CAM016904,https://zenodo.org/record/3082688/files/CAM016904_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,dcece3dee9189b2568322545322695d9,9.0,,,CAM016904.jpg
CAM016914,https://zenodo.org/record/3082688/files/CAM016914_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,878cc0b38e23ca54cb12a633150d1440,9.0,,,CAM016914.jpg
CAM016915,https://zenodo.org/record/3082688/files/CAM016915_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,b64a3f2e9b426c13b4920a5ca5fbc36d,9.0,,,CAM016915.jpg
CAM016916,https://zenodo.org/record/3082688/files/CAM016916_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,0812e5622e2c1c180ddb57311603d22c,9.0,,,CAM016916.jpg
CAM016917,https://zenodo.org/record/3082688/files/CAM016917_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,1260e717ddc0ff57ab2c5a220befbbd0,9.0,,,CAM016917.jpg
CAM016918,https://zenodo.org/record/3082688/files/CAM016918_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,aaab04012fbe18b09fe510cd81a5a281,9.0,,,CAM016918.jpg
CAM016919,https://zenodo.org/record/3082688/files/CAM016919_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,6802907d0b90c596a2e9c90cf347d252,9.0,,,CAM016919.jpg
CAM016912,https://zenodo.org/record/3082688/files/CAM016912_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,a354c378c846efbd7075d2fd0f8ef721,9.0,,,CAM016912.jpg
CAM016109,https://zenodo.org/record/3082688/files/CAM016109_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,2abf6d76588708ad30f8f8d3cacf2d24,9.0,,,CAM016109.jpg
CAM016108,https://zenodo.org/record/3082688/files/CAM016108_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,e30f49747298179998e50f166857325e,9.0,,,CAM016108.jpg
CAM016107,https://zenodo.org/record/3082688/files/CAM016107_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,adc69f8abee8d341ed65933ead8ab458,9.0,,,CAM016107.jpg
CAM016104,https://zenodo.org/record/3082688/files/CAM016104_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,6623b527bb7ca86a5fee5cd61aa2acbb,9.0,,,CAM016104.jpg
CAM016103,https://zenodo.org/record/3082688/files/CAM016103_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,11093a44941e829f423af5e2a821e538,9.0,,,CAM016103.jpg
CAM016101,https://zenodo.org/record/3082688/files/CAM016101_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,19fc6a2d60a3d65658d54434df65462e,9.0,,,CAM016101.jpg
CAM016123,https://zenodo.org/record/3082688/files/CAM016123_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,0bfc01945de3d0c9769c7d978ce40316,9.0,,,CAM016123.jpg
CAM016085,https://zenodo.org/record/3082688/files/CAM016085_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,77613c293eebc10126d9d2c08971903a,9.0,,,CAM016085.jpg
CAM016364,https://zenodo.org/record/3082688/files/CAM016364_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,5eee306147b289c68f01cfb72bc452dd,9.0,,,CAM016364.jpg
CAM016365,https://zenodo.org/record/3082688/files/CAM016365_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,1564865ed6f0f43578e490be5cc17dc6,9.0,,,CAM016365.jpg
CAM016366,https://zenodo.org/record/3082688/files/CAM016366_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,8a1ed1dcf838936a90fba082d2760404,9.0,,,CAM016366.jpg
CAM016367,https://zenodo.org/record/3082688/files/CAM016367_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,3da5a3223b514ef3757c854d6875f2c5,9.0,,,CAM016367.jpg
CAM016368,https://zenodo.org/record/3082688/files/CAM016368_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,bd276cb13cd664c97b03d28b9fd0f0da,9.0,,,CAM016368.jpg
CAM016369,https://zenodo.org/record/3082688/files/CAM016369_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,f559db653e5562bae18175e0ce24d63e,9.0,,,CAM016369.jpg
CAM016370,https://zenodo.org/record/3082688/files/CAM016370_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,127bfa0c22116fb92d4314b7c7677abb,9.0,,,CAM016370.jpg
CAM016371,https://zenodo.org/record/3082688/files/CAM016371_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,4ebb4a995bf653b158a228ae5c29f12f,9.0,,,CAM016371.jpg
CAM016372,https://zenodo.org/record/3082688/files/CAM016372_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,983f19f9ef6f5fecd0c175c943c01fd7,9.0,,,CAM016372.jpg
CAM016373,https://zenodo.org/record/3082688/files/CAM016373_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,d134724e73a5def8a8a7d76fd94675d0,9.0,,,CAM016373.jpg
CAM016095,https://zenodo.org/record/3082688/files/CAM016095_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,e7dfe0017b66367bab846348d95aa970,9.0,,,CAM016095.jpg
CAM016093,https://zenodo.org/record/3082688/files/CAM016093_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,abb8c6b558823a55f9ef58a8a384774b,9.0,,,CAM016093.jpg
CAM016090,https://zenodo.org/record/3082688/files/CAM016090_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,7d60d50efb70fa0405ef1f990b01fc02,9.0,,,CAM016090.jpg
CAM016199,https://zenodo.org/record/3082688/files/CAM016199_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,1ce0769baf0acf646dfde39fc735ef93,8.0,,,CAM016199.jpg
CAM016375,https://zenodo.org/record/3082688/files/CAM016375_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,5a474c22fefead293ab5c74b2798d96d,9.0,,,CAM016375.jpg
CAM016377,https://zenodo.org/record/3082688/files/CAM016377_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,dae7a487d4366e9860313a90823eeebc,9.0,,,CAM016377.jpg
CAM016077,https://zenodo.org/record/3082688/files/CAM016077_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,b4c2edd90652ca4487276a78a139053a,9.0,,,CAM016077.jpg
CAM016554,https://zenodo.org/record/3082688/files/CAM016554_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,e87b1a1103298882d0693e9e2addb11b,8.0,,,CAM016554.jpg
CAM016555,https://zenodo.org/record/3082688/files/CAM016555_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,ef1d40f781695ed2231799f08f9bdf90,8.0,,,CAM016555.jpg
CAM016076,https://zenodo.org/record/3082688/files/CAM016076_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,c3150d7a61b1e3ce7479b23f0c355cb2,9.0,,,CAM016076.jpg
CAM016558,https://zenodo.org/record/3082688/files/CAM016558_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,1e9596cf0de8d2cd087a6cc4c9652152,8.0,,,CAM016558.jpg
CAM016561,https://zenodo.org/record/3082688/files/CAM016561_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,7192cf2a8f13a2dfe7e7b97023ca1345,8.0,,,CAM016561.jpg
CAM016563,https://zenodo.org/record/3082688/files/CAM016563_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,ef7f6a01d8a115b0fa05207df5fe02ab,8.0,,,CAM016563.jpg
CAM016564,https://zenodo.org/record/3082688/files/CAM016564_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,9d3a42cfeb7562aac33117a1df727a0c,8.0,,,CAM016564.jpg
CAM016565,https://zenodo.org/record/3082688/files/CAM016565_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,0440cbba05cd8ddb6c12230f07910703,8.0,,,CAM016565.jpg
CAM016575,https://zenodo.org/record/3082688/files/CAM016575_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,695935f433b2231218b31737cb3c5a1e,8.0,,,CAM016575.jpg
CAM016576,https://zenodo.org/record/3082688/files/CAM016576_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,bed73d47410b818082fa4314a50b3b58,8.0,,,CAM016576.jpg
CAM016539,https://zenodo.org/record/3082688/files/CAM016539_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,c200af694d2339fce69978ac84e9cbd7,8.0,,,CAM016539.jpg
CAM016579,https://zenodo.org/record/3082688/files/CAM016579_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,1b6c26bd3b4be2ab04591858a1149b58,8.0,,,CAM016579.jpg
CAM016075,https://zenodo.org/record/3082688/files/CAM016075_d.JPG,non-hybrid,train,https://zenodo.org/record/3082688,07689241dd250d4e276f10c9911375c8,9.0,,,CAM016075.jpg
